key,tip_label,scientific,order,family,primary_lifestyle,dim_proxy,dim_bin,hwi,dichromatism,male_plumage,female_plumage,spur_hi,marc_poly,marc_lek,lislevand,english_name,mating_system,display_num,resource,harem,lek,polyandry,ssd_mass,ssd_tarsus,ssd_wing,ssd_tail,ssd_bill,body_mass_mean,body_size_log
geositta isabellina,Geositta_isabellina,Geositta isabellina,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,31.9,0,42.91666667,42.91666667,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7,3.754198920234579
geositta maritima,Geositta_maritima,Geositta maritima,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,26.5,-0.4166666599999971,44.02777778,44.44444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.49,2.8027541365715076
geositta peruviana,Geositta_peruviana,Geositta peruviana,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,23.5,1.8055555500000011,47.22222222,45.41666667,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,3.0349529867072724
geositta poeciloptera,Geositta_poeciloptera,Geositta poeciloptera,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,20,0.416666670000005,43.61111111,43.19444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.97,2.8887037007954675
geositta punensis,Geositta_punensis,Geositta punensis,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,21,-1.388888879999996,45.55555556,46.94444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8,3.250374491927572
geositta rufipennis,Geositta_rufipennis,Geositta rufipennis,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,23.4,-2.083333339999996,42.08333333,44.16666667,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.37,3.4772320679381528
geositta saxicolina,Geositta_saxicolina,Geositta saxicolina,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,25.9,-0.5555555500000011,42.77777778,43.33333333,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.93,3.494384096388273
geositta tenuirostris,Geositta_tenuirostris,Geositta tenuirostris,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,27.9,0,44.58333333,44.58333333,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.2,3.4719664525503626
gyalophylax hellmayri,Gyalophylax_hellmayri,Gyalophylax hellmayri,Passeriformes,Furnariidae,Generalist,intermediate,NA,12.4,-2.222222219999999,44.02777778,46.25,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.49,3.238286218388024
heliobletus contaminatus,Heliobletus_contaminatus,Heliobletus contaminatus,Passeriformes,Furnariidae,Insessorial,more_3D,3D,19.9,1.25,43.75,42.5,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2.6390573296152584
hellmayrea gularis,Hellmayrea_gularis,Hellmayrea gularis,Passeriformes,Furnariidae,Insessorial,more_3D,3D,12.3,0,44.44444444,44.44444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,2.517696472610991
hylocryptus erythrocephalus,Hylocryptus_erythrocephalus,Hylocryptus erythrocephalus,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,9.1,-1.388888879999996,44.30555556,45.69444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.46,3.838591727342263
hylocryptus rectirostris,Hylocryptus_rectirostris,Hylocryptus rectirostris,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,11.4,0.1388888799999961,41.94444444,41.80555556,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,3.871201010907891
hyloctistes subulatus,Hyloctistes_subulatus,Hyloctistes subulatus,Passeriformes,Furnariidae,Insessorial,more_3D,3D,20.1,-1.111111109999996,41.52777778,42.63888889,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,3.3603753871419
hyloctistes virgatus,Hyloctistes_virgatus,Hyloctistes virgatus,Passeriformes,Furnariidae,Insessorial,more_3D,3D,16.3,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,3.3603753871419
leptasthenura aegithaloides,Leptasthenura_aegithaloides,Leptasthenura aegithaloides,Passeriformes,Furnariidae,Insessorial,more_3D,3D,18.4,-1.527777780000001,43.47222222,45,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.72,2.372111155642656
leptasthenura andicola,Leptasthenura_andicola,Leptasthenura andicola,Passeriformes,Furnariidae,Insessorial,more_3D,3D,18.5,0.13888889000000404,44.58333333,44.44444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.49,2.740194654428777
leptasthenura fuliginiceps,Leptasthenura_fuliginiceps,Leptasthenura fuliginiceps,Passeriformes,Furnariidae,Insessorial,more_3D,3D,16,-2.916666659999997,37.77777778,40.69444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,2.533696813957432
leptasthenura pileata,Leptasthenura_pileata,Leptasthenura pileata,Passeriformes,Furnariidae,Insessorial,more_3D,3D,15.8,-2.083333339999996,43.33333333,45.41666667,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,2.33214389523559
leptasthenura platensis,Leptasthenura_platensis,Leptasthenura platensis,Passeriformes,Furnariidae,Insessorial,more_3D,3D,18.6,0.6944444499999989,41.38888889,40.69444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,2.3608540011180215
leptasthenura setaria,Leptasthenura_setaria,Leptasthenura setaria,Passeriformes,Furnariidae,Insessorial,more_3D,3D,19.5,-1.25,41.25,42.5,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2.3978952727983707
leptasthenura striata,Leptasthenura_striata,Leptasthenura striata,Passeriformes,Furnariidae,Insessorial,more_3D,3D,15.5,0.833333329999995,45.69444444,44.86111111,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.94,2.190535589185423
leptasthenura striolata,Leptasthenura_striolata,Leptasthenura striolata,Passeriformes,Furnariidae,Insessorial,more_3D,3D,15.5,0.4166666599999971,41.94444444,41.52777778,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,2.3513752571634776
leptasthenura xenothorax,Leptasthenura_xenothorax,Leptasthenura xenothorax,Passeriformes,Furnariidae,Insessorial,more_3D,3D,15.2,1.388888890000004,51.11111111,49.72222222,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,2.3513752571634776
leptasthenura yanacensis,Leptasthenura_yanacensis,Leptasthenura yanacensis,Passeriformes,Furnariidae,Insessorial,more_3D,3D,17.1,-1.666666669999998,41.25,42.91666667,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,2.174751721484161
limnoctites rectirostris,Limnoctites_rectirostris,Limnoctites rectirostris,Passeriformes,Furnariidae,Insessorial,more_3D,3D,13.2,-2.638888890000004,45.97222222,48.61111111,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,2.917770732084279
limnornis curvirostris,Limnornis_curvirostris,Limnornis curvirostris,Passeriformes,Furnariidae,Insessorial,more_3D,3D,14.3,-1.111111110000003,42.22222222,43.33333333,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6,3.353406717825807
lochmias nematura,Lochmias_nematura,Lochmias nematura,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,11.4,-1.944444439999998,45,46.94444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3.091042453358316
margarornis bellulus,Margarornis_bellulus,Margarornis bellulus,Passeriformes,Furnariidae,Insessorial,more_3D,3D,18.6,-5.833333330000002,45,50.83333333,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,2.917770732084279
margarornis rubiginosus,Margarornis_rubiginosus,Margarornis rubiginosus,Passeriformes,Furnariidae,Insessorial,more_3D,3D,17.9,-3.333333329999995,41.11111111,44.44444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8,2.8791984572980396
margarornis squamiger,Margarornis_squamiger,Margarornis squamiger,Passeriformes,Furnariidae,Insessorial,more_3D,3D,19,0.4166666699999979,44.02777778,43.61111111,NA,0,0,TRUE,Pearled Treerunner,2,NA,NA,0,0,0,-0.005509655810969473,NA,NA,NA,NA,18.15,2.8986705607108596
margarornis stellatus,Margarornis_stellatus,Margarornis stellatus,Passeriformes,Furnariidae,Insessorial,more_3D,3D,18.8,-2.777777780000001,46.25,49.02777778,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.49,3.067587710654419
megaxenops parnaguae,Megaxenops_parnaguae,Megaxenops parnaguae,Passeriformes,Furnariidae,Insessorial,more_3D,3D,15.2,-3.055555559999995,39.58333333,42.63888889,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3.2188758248682006
metopothrix aurantiaca,Metopothrix_aurantiaca,Metopothrix aurantiaca,Passeriformes,Furnariidae,Insessorial,more_3D,3D,22.8,-4.027777780000001,41.25,45.27777778,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,2.4159137783010487
ochetorhynchus andaecola,Ochetorhynchus_andaecola,Ochetorhynchus andaecola,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,10.9,1.25,41.25,40,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.85,3.4291367503513968
ochetorhynchus melanura,Ochetorhynchus_melanura,Ochetorhynchus melanura,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,13.5,-0.13888888999999693,42.5,42.63888889,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,3.6888794541139363
ochetorhynchus phoenicurus,Ochetorhynchus_phoenicurus,Ochetorhynchus phoenicurus,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,13.9,0.416666670000005,44.30555556,43.88888889,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.16,3.4065165431397553
ochetorhynchus ruficaudus,Ochetorhynchus_ruficaudus,Ochetorhynchus ruficaudus,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,11.6,-3.333333329999995,44.86111111,48.19444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3,3.591817741270805
oreophylax moreirae,Oreophylax_moreirae,Oreophylax moreirae,Passeriformes,Furnariidae,Insessorial,more_3D,3D,10.6,-0.972222219999999,41.25,42.22222222,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.48,2.349468678892896
phacellodomus dorsalis,Phacellodomus_dorsalis,Phacellodomus dorsalis,Passeriformes,Furnariidae,Insessorial,more_3D,3D,9.9,-2.083333330000002,41.38888889,43.47222222,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.87,3.579901291544191
phacellodomus erythrophthalmus,Phacellodomus_erythrophthalmus,Phacellodomus erythrophthalmus,Passeriformes,Furnariidae,Insessorial,more_3D,3D,7.1,-1.25,39.86111111,41.11111111,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,3.1986731175506815
phacellodomus ferrugineigula,Phacellodomus_ferrugineigula,Phacellodomus ferrugineigula,Passeriformes,Furnariidae,Insessorial,more_3D,3D,9.7,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,3.1986731175506815
phacellodomus inornatus,Phacellodomus_inornatus,Phacellodomus inornatus,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,9.9,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3.1780538303479458
phacellodomus maculipectus,Phacellodomus_maculipectus,Phacellodomus maculipectus,Passeriformes,Furnariidae,Generalist,intermediate,NA,10.5,NA,NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,3.086486636822455
phacellodomus ruber,Phacellodomus_ruber,Phacellodomus ruber,Passeriformes,Furnariidae,Generalist,intermediate,NA,12.1,-1.8055555500000011,43.88888889,45.69444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,3.713572066704308
phacellodomus rufifrons,Phacellodomus_rufifrons,Phacellodomus rufifrons,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,14.1,0,45,45,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6,3.202746442938317
phacellodomus sibilatrix,Phacellodomus_sibilatrix,Phacellodomus sibilatrix,Passeriformes,Furnariidae,Generalist,intermediate,NA,11.1,-1.5277777700000001,44.16666667,45.69444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,2.740840023925201
phacellodomus striaticeps,Phacellodomus_striaticeps,Phacellodomus striaticeps,Passeriformes,Furnariidae,Generalist,intermediate,NA,10.1,2.777777780000001,45.41666667,42.63888889,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1,3.370738174177447
phacellodomus striaticollis,Phacellodomus_striaticollis,Phacellodomus striaticollis,Passeriformes,Furnariidae,Generalist,intermediate,NA,10.5,2.222222219999999,47.08333333,44.86111111,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.7,3.246490991901174
philydor atricapillus,Philydor_atricapillus,Philydor atricapillus,Passeriformes,Furnariidae,Insessorial,more_3D,3D,18.6,-1.527777780000001,52.5,54.02777778,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2,3.100092288878234
philydor erythrocercum,Philydor_erythrocercum,Philydor erythrocercum,Passeriformes,Furnariidae,Insessorial,more_3D,3D,18.8,-2.5,41.94444444,44.44444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.27,3.2296179214001026
philydor erythropterum,Philydor_erythropterum,Philydor erythropterum,Passeriformes,Furnariidae,Insessorial,more_3D,3D,18.6,-2.361111110000003,40,42.36111111,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3.4011973816621555
philydor fuscipenne,Philydor_fuscipenne,Philydor fuscipenne,Passeriformes,Furnariidae,Insessorial,more_3D,3D,19,0.555555560000002,43.75,43.19444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.45,3.2752561583043085
philydor lichtensteini,Philydor_lichtensteini,Philydor lichtensteini,Passeriformes,Furnariidae,Insessorial,more_3D,3D,17.5,-1.111111109999996,36.80555556,37.91666667,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3.044522437723423
philydor novaesi,Philydor_novaesi,Philydor novaesi,Passeriformes,Furnariidae,Insessorial,more_3D,3D,19.2,-0.4166666600000042,37.91666667,38.33333333,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,3.6375861597263857
philydor pyrrhodes,Philydor_pyrrhodes,Philydor pyrrhodes,Passeriformes,Furnariidae,Insessorial,more_3D,3D,18.1,-0.4166666600000042,41.66666667,42.08333333,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5,3.417726683613366
philydor ruficaudatum,Philydor_ruficaudatum,Philydor ruficaudatum,Passeriformes,Furnariidae,Insessorial,more_3D,3D,18.2,-3.888888890000004,40.69444444,44.58333333,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1,3.40452517175483
philydor rufum,Philydor_rufum,Philydor rufum,Passeriformes,Furnariidae,Insessorial,more_3D,3D,19.8,-0.13888889000000404,41.38888889,41.52777778,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3.2188758248682006
phleocryptes melanops,Phleocryptes_melanops,Phleocryptes melanops,Passeriformes,Furnariidae,Insessorial,more_3D,3D,18.7,0.4166666699999979,42.63888889,42.22222222,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,2.681021528714291
premnoplex brunnescens,Premnoplex_brunnescens,Premnoplex brunnescens,Passeriformes,Furnariidae,Insessorial,more_3D,3D,14,3.055555550000001,44.72222222,41.66666667,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3,2.791165107812717
premnoplex tatei,Premnoplex_tatei,Premnoplex tatei,Passeriformes,Furnariidae,Generalist,intermediate,NA,11.9,-1.25,52.91666667,54.16666667,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3,2.791165107812717
premnornis guttuligera,Premnornis_guttuligera,Premnornis guttuligera,Passeriformes,Furnariidae,Insessorial,more_3D,3D,14.6,-1.388888890000004,38.88888889,40.27777778,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9,2.766319109226186
pseudocolaptes boissonneautii,Pseudocolaptes_boissonneautii,Pseudocolaptes boissonneautii,Passeriformes,Furnariidae,Insessorial,more_3D,3D,18.8,-2.5,41.66666667,44.16666667,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9,3.7819143200811256
pseudocolaptes johnsoni,Pseudocolaptes_johnsoni,Pseudocolaptes johnsoni,Passeriformes,Furnariidae,Insessorial,more_3D,3D,18.3,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,3.9318256327243257
pseudocolaptes lawrencii,Pseudocolaptes_lawrencii,Pseudocolaptes lawrencii,Passeriformes,Furnariidae,Insessorial,more_3D,3D,20.1,-0.9722222299999999,40.69444444,41.66666667,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,3.9318256327243257
pseudoseisura cristata,Pseudoseisura_cristata,Pseudoseisura cristata,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,15.7,-2.083333330000002,46.38888889,48.47222222,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.6,3.9815490680767565
pseudoseisura gutturalis,Pseudoseisura_gutturalis,Pseudoseisura gutturalis,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,17.9,-0.416666670000005,46.38888889,46.80555556,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.4,4.254193263163997
pseudoseisura lophotes,Pseudoseisura_lophotes,Pseudoseisura lophotes,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,15.6,-4.027777779999994,46.11111111,50.13888889,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.2,4.279440045898781
pseudoseisura unirufa,Pseudoseisura_unirufa,Pseudoseisura unirufa,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,15.8,-0.9722222299999999,46.94444444,47.91666667,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9,3.8044377947482086
pygarrhichas albogularis,Pygarrhichas_albogularis,Pygarrhichas albogularis,Passeriformes,Furnariidae,Insessorial,more_3D,3D,22.2,-1.527777780000001,44.72222222,46.25,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3.1780538303479458
roraimia adusta,Roraimia_adusta,Roraimia adusta,Passeriformes,Furnariidae,Insessorial,more_3D,3D,14.4,-5,47.5,52.5,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.24,2.787477334733532
schizoeaca coryi,Schizoeaca_coryi,Schizoeaca coryi,Passeriformes,Furnariidae,Insessorial,more_3D,3D,11.9,0.277777780000001,43.61111111,43.33333333,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8,2.8213788864092133
schizoeaca fuliginosa,Schizoeaca_fuliginosa,Schizoeaca fuliginosa,Passeriformes,Furnariidae,Insessorial,more_3D,3D,12.6,2.083333330000002,49.72222222,47.63888889,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3,2.9069010598473755
schizoeaca griseomurina,Schizoeaca_griseomurina,Schizoeaca griseomurina,Passeriformes,Furnariidae,Insessorial,more_3D,3D,10.2,-0.9722222299999999,50.69444444,51.66666667,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,2.8678989020441064
schizoeaca harterti,Schizoeaca_harterti,Schizoeaca harterti,Passeriformes,Furnariidae,Insessorial,more_3D,3D,12.8,0,50.55555556,50.55555556,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.94,2.5603232890727545
schizoeaca helleri,Schizoeaca_helleri,Schizoeaca helleri,Passeriformes,Furnariidae,Insessorial,more_3D,3D,12.3,2.916666659999997,48.47222222,45.55555556,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,2.72785282839839
schizoeaca palpebralis,Schizoeaca_palpebralis,Schizoeaca palpebralis,Passeriformes,Furnariidae,Insessorial,more_3D,3D,11.4,-1.111111109999996,51.52777778,52.63888889,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.97,2.831447079246135
schizoeaca perijana,Schizoeaca_perijana,Schizoeaca perijana,Passeriformes,Furnariidae,Insessorial,more_3D,3D,11.9,0.972222219999999,45,44.02777778,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.33,2.9085390618516134
schizoeaca vilcabambae,Schizoeaca_vilcabambae,Schizoeaca vilcabambae,Passeriformes,Furnariidae,Insessorial,more_3D,3D,12.4,-1.111111109999996,48.61111111,49.72222222,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,3.005682604407159
schoeniophylax phryganophilus,Schoeniophylax_phryganophilus,Schoeniophylax phryganophilus,Passeriformes,Furnariidae,Insessorial,more_3D,3D,15.1,-0.6944444400000052,47.63888889,48.33333333,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6,2.9231615807191558
sclerurus albigularis,Sclerurus_albigularis,Sclerurus albigularis,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,17.5,0.9722222200000061,46.11111111,45.13888889,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8,3.5496173867804286
sclerurus caudacutus,Sclerurus_caudacutus,Sclerurus caudacutus,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,17.4,-2.222222219999999,52.91666667,55.13888889,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.23,3.5898875049069856
sclerurus guatemalensis,Sclerurus_guatemalensis,Sclerurus guatemalensis,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,17.2,-1.666666659999997,43.05555556,44.72222222,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7,3.5467396869528134
sclerurus mexicanus,Sclerurus_mexicanus,Sclerurus mexicanus,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,13,1.388888879999996,46.94444444,45.55555556,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1,3.2228678461377385
sclerurus rufigularis,Sclerurus_rufigularis,Sclerurus rufigularis,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,14.6,0.8333333300000021,48.47222222,47.63888889,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6,3.0726933146901194
sclerurus scansor,Sclerurus_scansor,Sclerurus scansor,Passeriformes,Furnariidae,Terrestrial,more_2D,2D,16.2,-1.9444444400000052,47.63888889,49.58333333,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.9,3.6082115510464816
simoxenops striatus,Simoxenops_striatus,Simoxenops striatus,Passeriformes,Furnariidae,Insessorial,more_3D,3D,16.8,-1.111111110000003,47.5,48.61111111,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6,3.728100167267218
simoxenops ucayalae,Simoxenops_ucayalae,Simoxenops ucayalae,Passeriformes,Furnariidae,Insessorial,more_3D,3D,15.5,-1.8055555599999948,50.83333333,52.63888889,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.8,3.9080149840306073
siptornis striaticollis,Siptornis_striaticollis,Siptornis striaticollis,Passeriformes,Furnariidae,Insessorial,more_3D,3D,22.8,-0.416666670000005,38.88888889,39.30555556,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2.5649493574615367
siptornopsis hypochondriaca,Siptornopsis_hypochondriaca,Siptornopsis hypochondriaca,Passeriformes,Furnariidae,Insessorial,more_3D,3D,13.2,-3.611111109999996,41.80555556,45.41666667,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.45,3.196630215920881
spartonoica maluroides,Spartonoica_maluroides,Spartonoica maluroides,Passeriformes,Furnariidae,Insessorial,more_3D,3D,17.6,-2.5,42.63888889,45.13888889,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2.3978952727983707
sylviorthorhynchus desmursii,Sylviorthorhynchus_desmursii,Sylviorthorhynchus desmursii,Passeriformes,Furnariidae,Insessorial,more_3D,3D,13.5,-1.9444444499999989,44.58333333,46.52777778,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,2.388762789235098
synallaxis albescens,Synallaxis_albescens,Synallaxis albescens,Passeriformes,Furnariidae,Insessorial,more_3D,3D,13.8,-0.4166666600000042,46.66666667,47.08333333,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,2.4159137783010487
synallaxis albigularis,Synallaxis_albigularis,Synallaxis albigularis,Passeriformes,Furnariidae,Insessorial,more_3D,3D,14.3,-2.777777779999994,47.36111111,50.13888889,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,2.7343675094195836
